name_p,username_p,created_at_t,year,text_t,lang_t,url_t,imagework,annotator
Ridge Meadows RCMP,RidgeRCMP,2017-04-12T16:26:44Z,2017,April is #ALCrime enforcement month. Take the time to take a #biteouttacrime https://t.co/A58WSGItcG,en,https://twitter.com/RidgeRCMP/status/852196296962297858,0,AL
Ridge Meadows RCMP,RidgeRCMP,2018-01-10T16:52:35Z,2018,This is happening everywhere. Some good advice from our friends in @SurreyRCMP . Lock your garages. Secure your garage openers. Record serial numbers. https://t.co/2ORouKxljG,en,https://twitter.com/RidgeRCMP/status/951134692169850880,0,DK
Ridge Meadows RCMP,RidgeRCMP,2018-07-20T17:27:21Z,2018,Need a Police Information Check (aka Criminal Records Check)? Summer and Fall are busy times to get these done. Check out this video. https://t.co/slYkcfDTvq,en,https://twitter.com/RidgeRCMP/status/1020359520449527809,0,DK
Ridge Meadows RCMP,RidgeRCMP,2019-09-17T14:52:48Z,2019,Man arrested for weapons possession. See our media release here; https://t.co/eyEUdDlvY2,en,https://twitter.com/RidgeRCMP/status/1173973079543824384,0,AL
Ridge Meadows RCMP,RidgeRCMP,2020-11-24T20:44:24Z,2020,Congrats Inspector Wendy Mehat!! We are so proud of you! https://t.co/aYaelLU9Df,en,https://twitter.com/RidgeRCMP/status/1331337902412894208,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-05-30T03:57:22Z,2014,Our officers in Corner Brook are conducting roadside traffic stops tonight. #DontDrinkAndDrive #nltraffic ^hg http://t.co/LfnMZ5NZZb,en,https://twitter.com/RNC_PoliceNL/status/472225233340862464,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-07-20T15:16:51Z,2014,Live from #Pride @StJohnsPrideNL http://t.co/7ujIJTK2fC,en,https://twitter.com/RNC_PoliceNL/status/490878005649371136,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-09-03T13:39:32Z,2014,"Shout outs to all the new students at all the post secondary schools! We have a a feeling THIS is your year! Good luck, enjoy it &amp; be safe!",en,https://twitter.com/RNC_PoliceNL/status/507160969228079104,1,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-07-23T15:06:07Z,2014,Missing Person Brittany Summers has been located. The RNC would like to thank the media and public for thier assistance.,en,https://twitter.com/RNC_PoliceNL/status/491962469615927296,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-06-12T11:04:24Z,2014,With wet roads in the Metro area. Give yourself extra space between you and the vehicle in front of you to stop. ^hd #nltraffic,en,https://twitter.com/RNC_PoliceNL/status/477043735675809792,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-09-12T14:18:34Z,2014,"Week 1: putting our new recruits to the test. Self defence training 101: The ""Blueman"" fight. #DoYouHaveWhatItTakes? http://t.co/3VWTApuD4l",en,https://twitter.com/RNC_PoliceNL/status/510432286085775360,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-04-02T02:33:52Z,2014,K9 nightly training video 2/2 #RNCTweetAlong http://t.co/G7sa7MIREs,en,https://twitter.com/RNC_PoliceNL/status/451185724327751680,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-07-14T01:15:54Z,2014,"Here's something to get you excited about Tuesday's #RNCTweetAlong! (Unit en route to ""Unknown Trouble"" this evening) http://t.co/pF70sazDFQ",en,https://twitter.com/RNC_PoliceNL/status/488492052490240000,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-09-28T13:43:32Z,2014,Waiting for the @CPPOM Parade to begin. (Shots live from Wellington St in #Ottawa) #HeroesInLife http://t.co/Ij6OEostoX,en,https://twitter.com/RNC_PoliceNL/status/516221677731315713,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-09-28T01:49:48Z,2014,The RNC Honour Guard will proudly represent Newfoundland &amp; Labrador in #Ottawa at the @CPPOM Parade tomorrow morning #ThinBlueLine @GovNL,en,https://twitter.com/RNC_PoliceNL/status/516042055035154432,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-09-05T09:30:37Z,2014,RNCBusSafetyTip #5: Students should move away fr/ the bus &amp; cross streets in front while the driver has the arm up &amp; red lights flashing.,en,https://twitter.com/RNC_PoliceNL/status/507823107969933313,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-04-20T21:17:49Z,2014,"#RNCTrafficAlert We are on scene at a collision on CBS HY in area of Irving and Brian's AL Body, Manuals #nltraffic ^hg",en,https://twitter.com/RNC_PoliceNL/status/457991550455537664,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-06-10T22:54:49Z,2014,Sending well wishes to a @VancouverPD officer who was injured in a shooting today. Your east coast friends are thinking of you #ThinBlueLine,en,https://twitter.com/RNC_PoliceNL/status/476497743939383296,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-12-15T21:03:07Z,2014,Two moose sighted on Cpl Pinksen Dr #cornerbrook Use caution in area. Dark wet roadways this evening.,en,https://twitter.com/RNC_PoliceNL/status/544598554468446208,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-12-07T15:59:34Z,2014,Tune in to @NTVNewsNL right now for crime prevention tips with Cst Steve Curnew.,en,https://twitter.com/RNC_PoliceNL/status/541623060131229696,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-12-06T18:32:36Z,2014,Missing Youth #cornerbrook Kenzie Lockyer located. Thanks for retweets!,en,https://twitter.com/RNC_PoliceNL/status/541299183773548545,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2014-05-27T19:45:39Z,2014,Water buildup reported on most roads in metro. Please keep your speed down to avoid hydroplaning. ^hd #nltraffic,en,https://twitter.com/RNC_PoliceNL/status/471376709325824000,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-05-13T11:08:59Z,2015,Cst. Michelle Reid has been trying to pose for a picture but Dobbin wants nothing to do with it.... http://t.co/nPTi0aTcqX,en,https://twitter.com/RNC_PoliceNL/status/598444825847955456,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-05-14T19:41:27Z,2015,#nltraffic still heavily impacted on Topsail Rd at Burgeo St https://t.co/U4NgTpXBkL,en,https://twitter.com/RNC_PoliceNL/status/598936178256158721,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-12-07T02:00:04Z,2015,"UPDATE: RNC in the Corner Brook Region are Investigating a ""Barricaded Person"". #nltraffic ^mk https://t.co/uHwYM7A2c6",en,https://twitter.com/RNC_PoliceNL/status/673683365422342145,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-09-29T15:02:42Z,2015,Curious what a year in the life of a Police Cadet is like? We're hiring! http://t.co/6Fiipzt0hd http://t.co/Xj6uSX11lX,en,https://twitter.com/RNC_PoliceNL/status/648875556830846977,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-05-13T18:58:32Z,2015,"Our Breath Technician Room at Lab City! If you drink and drive, you will see this in person! #RNCTweetAlong http://t.co/hSZv9LFE44",en,https://twitter.com/RNC_PoliceNL/status/598562996349177857,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-05-14T00:45:41Z,2015,Extremely quiet night on #GeorgeStreet; it is a Wednesday after all. We make our presence know here. #RNCTweetAlong http://t.co/rKy1Us68cv,en,https://twitter.com/RNC_PoliceNL/status/598650356982243328,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-08-07T21:30:45Z,2015,"An RNC member in Lab City just issued a ticket 4 fail 2 remove studded tires under the HTA! #NotWinter,84 days early? http://t.co/oCBK38uLzc",en,https://twitter.com/RNC_PoliceNL/status/629766657062342656,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-07-22T18:04:54Z,2015,Be sure to check out the @NTVNewsNL tonight to find out if we get @EddieSheerr!Sources tells us he'll be there #nlwx http://t.co/dnIzHpc5p8,en,https://twitter.com/RNC_PoliceNL/status/623916644776189952,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-01-10T23:36:44Z,2015,#cornerbrook roads are snow covered and slippery. Visibility is reduced due to blowing snow and whiteout conditions.,en,https://twitter.com/RNC_PoliceNL/status/554059296351477761,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-05-19T10:55:32Z,2015,Another driver stopped and ticketed for driving over 131km/h in heavy morning (and FOGGY) traffic this am on ORR! #nltraffic,en,https://twitter.com/RNC_PoliceNL/status/600615766279487488,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-08-23T00:25:24Z,2015,Roads clear &amp; dry along Route 500 Churchill Falls HWY tonight. Drive safe &amp; drive sober! http://t.co/LtEYBmDs7F,en,https://twitter.com/RNC_PoliceNL/status/635246422921768960,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-02-12T20:42:47Z,2015,Officers responding to two vehicle collision on Humber Park at West Valley Rd #cornerbrook #nltraffic,en,https://twitter.com/RNC_PoliceNL/status/565974320334524418,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-02-12T15:43:21Z,2015,ROAD ADVISORY / THE PUBLIC SHOULD REMAIN OFF ROADS IN METRO REGION DUE TO EXTREME WEATHER AT THIS TIME #nltraffic http://t.co/ZdldELLoZZ,en,https://twitter.com/RNC_PoliceNL/status/565898966538387457,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2015-11-21T00:09:55Z,2015,RNC is requesting the public's assistance in identifying a possible witness in an armed robbery at Needs@Military Rd https://t.co/xm0BrA3rwT,en,https://twitter.com/RNC_PoliceNL/status/667857438230650880,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-12-30T18:28:41Z,2016,Pls use caution on the TLH Route 500 @Iabrador_city @Town_of_Wabush @Churchill_Falls roads are snow/ice covered. #nltraffic #nlwx https://t.co/AC7jA779Np,en,https://twitter.com/RNC_PoliceNL/status/814901033574875136,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-01-17T15:12:38Z,2016,"While plows are out in full force in metro, roads are still quite challenging due to snow &amp; ice. Please take your time in #nltraffic! #nlwx",en,https://twitter.com/RNC_PoliceNL/status/688740725471707136,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-12-21T04:03:52Z,2016,"We're on the move again. Never know where our next checkpoint will be. We're looking for you, if you drink and drive. #StopImpairedDriving https://t.co/YmDwDZrIkg",en,https://twitter.com/RNC_PoliceNL/status/811421905651691520,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-02-14T02:47:26Z,2016,"How will you get home tonight from your Valentine's date? Choose your ride, it's your choice!#DontDriveImpaired https://t.co/tkYc9c7i7J",en,https://twitter.com/RNC_PoliceNL/status/698700048343953408,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-12-23T23:00:00Z,2016,PSD Gunner is on duty this snowy #TibbsEve and asks that you NOT drink and drive. #MerryChristmas from our Police Dogs and their Handlers. https://t.co/jRyO5mislJ,en,https://twitter.com/RNC_PoliceNL/status/812432605161385985,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-05-18T18:51:39Z,2016,Thank you kind sir! 👮🏼 https://t.co/YQOB85kMHO,en,https://twitter.com/RNC_PoliceNL/status/733007157990285314,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-05-01T13:07:08Z,2016,Always proud to provide traffic assistance for parades like the #BattleoftheAtlantic! #Community #nltraffic https://t.co/twiYNvJEa3,en,https://twitter.com/RNC_PoliceNL/status/726759865889214464,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-11-23T22:21:33Z,2016,Did you miss us with @cecilhaire on @CBCCrosstalk today? Here it is if you're curious: https://t.co/9gWBnjU4oF #CBCDriven #nltraffic,en,https://twitter.com/RNC_PoliceNL/status/801551288995577857,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-02-24T14:33:32Z,2016,Our members will be hitting the road in 2 days for the @NLLETR for @SpecialONL! #nltraffic @RCMPNL https://t.co/DjUxaiweMk,en,https://twitter.com/RNC_PoliceNL/status/702501622153416704,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-08-05T08:46:51Z,2016,Three men were arrested last night in relation to the Steven MILLER homicide will be appear before a judge today. (1/2),en,https://twitter.com/RNC_PoliceNL/status/761483601515085824,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-03-11T20:13:25Z,2016,WANTED: Jay David ROLLINSON (1985/6/23) https://t.co/YkgLzEI5UE *PLEASE RT* #nlcrime #nltraffic #nlwx https://t.co/VvVa43qlNy,en,https://twitter.com/RNC_PoliceNL/status/708385362872242177,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-05-20T19:20:45Z,2016,"Tks @HuskiesMPSH for inviting us for a game of Volleyball. Can we request a rematch, maybe, please? #PoliceWeek2016 https://t.co/a4FjiArEqY",en,https://twitter.com/RNC_PoliceNL/status/733739257286758400,1,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2016-02-03T16:50:09Z,2016,Can you ID the male in this video smashing the window out of Piatto Pizza in St. John's? Call us or @NLCrimeStoppers https://t.co/DEXjliOTI3,en,https://twitter.com/RNC_PoliceNL/status/694925860143566848,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-07-26T05:56:30Z,2017,Traffic Advisory for ATV safety in @Iabrador_city &amp; @Town_of_Wabush. #nltraffic RT @BigLandFM @SafetyNL @OldfordKaren @ColinVardy #atvsafety https://t.co/31cIq5C9Gx,en,https://twitter.com/RNC_PoliceNL/status/890088421875646464,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-05-31T12:09:55Z,2017,RNC Investigating the Discovery of Human Remains https://t.co/xbgvATe9hv #nlcrime,en,https://twitter.com/RNC_PoliceNL/status/869888671436156928,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-05-23T21:55:41Z,2017,"Great message for Teens and Children - don't be a victim of Sextortion, just send a picture of a naked mole rat, it's easy. https://t.co/aLXND45N0y",en,https://twitter.com/RNC_PoliceNL/status/867136981028962308,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-09-20T13:31:33Z,2017,We are gathered at our HQ for the official dedication of the Memorial On Parade Commemorative Parkette https://t.co/mNk2LKAI32,en,https://twitter.com/RNC_PoliceNL/status/910496656608591872,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-05-23T01:10:40Z,2017,Sending out thoughts &amp; prayers to those affected by the tonight's brutal attacks in #Manchester.,en,https://twitter.com/RNC_PoliceNL/status/866823660052647937,99,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-11-03T18:33:07Z,2017,⚠️TRAFFIC⚠️ Multi Veh MVA - Paradise Road at Kipawa Dr in @townofparadise. Paradise Rd not passable at this time. #nltraffic https://t.co/5i4i2e6GLW,en,https://twitter.com/RNC_PoliceNL/status/926517613789962240,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-06-09T13:28:32Z,2017,Hungry? Why not stop by @HomeDepot on Kelsey Drive &amp; buy a DELICIOUS hotdog or burger from the @NLLETR folks raising money for @SpecialONL! https://t.co/OX0Wkr3Xah,en,https://twitter.com/RNC_PoliceNL/status/873169945298915328,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-06-07T13:47:35Z,2017,For information on how you can support the Memorial on Parade Commemorative Parkette: https://t.co/XGho85bqiH,en,https://twitter.com/RNC_PoliceNL/status/872449970099671041,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-02-03T16:19:29Z,2017,RNC Traffic units are providing #nltraffic support at the #humanshield gathering on Logy Bay Road. Drivers asked to reduce speed in area.,en,https://twitter.com/RNC_PoliceNL/status/827552095876296707,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-06-19T10:18:24Z,2017,Good eye @PaulRaynesVOCM - speeding + texting while driving = 7pts and $650 in fines. #nltraffic https://t.co/qY7HzXQ4jQ,en,https://twitter.com/RNC_PoliceNL/status/876745980330344449,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-02-14T12:47:39Z,2017,"#StormChips not #StormShips -- great play on hastags folks! Seriously though, stay safe and follow all official advisories &amp;warnings! #nlwx https://t.co/6xQ9f4jQ0Y",en,https://twitter.com/RNC_PoliceNL/status/831485055696527362,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2017-08-25T12:19:42Z,2017,RNC Corner Brook Region Search for Missing Person – Logan Anthony BURSEY https://t.co/U923nynBLq,en,https://twitter.com/RNC_PoliceNL/status/901056494996783109,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-08-14T17:21:28Z,2018,#HorseSelfie 😝 https://t.co/cV6CIrTr9D,und,https://twitter.com/RNC_PoliceNL/status/1029417738601680896,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-03-13T21:16:53Z,2018,⚠️ TRAFFIC REMINDER — Jersey Ave in @Mount_Pearl remains completely closed and impassable to #NLTraffic at this hour due to ongoing incident. https://t.co/Tx8pCXNNFN,en,https://twitter.com/RNC_PoliceNL/status/973669251692232705,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-10-16T12:49:35Z,2018,We are so honoured to be at the official launch of The Ennis Sisters new music video “Shine Your Light” for the 100th anniversary of the @CMHANL! #ShineYourLight #MentalHealth @ChiefJoeBoland @ParksCanadaNL https://t.co/TYyek2Y2Xv,en,https://twitter.com/RNC_PoliceNL/status/1052179755301244928,1,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-02-01T12:45:12Z,2018,"Yesterday, officers in Labrador West had a friendly game of dodge ball against students @JRSSchool in @Town_of_Wabush. https://t.co/i4Tdc2eUqY",en,https://twitter.com/RNC_PoliceNL/status/959044964801024001,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-11-24T00:38:01Z,2018,"Beautiful present from Kaiden, who couldn’t be here tonight as he is at the @JanewayNL receiving some treatments. 💛💚 #Kops4Kaiden https://t.co/OlGtIHmS3s",en,https://twitter.com/RNC_PoliceNL/status/1066128771445678086,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-10-11T14:47:38Z,2018,RNC Labrador West Region Arrest Male for Assault https://t.co/TIkorRAmIO,en,https://twitter.com/RNC_PoliceNL/status/1050397522248814592,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-02-27T15:21:53Z,2018,We're on scene at the Scotia Bank at 1324 Topsail Rd investigating an armed robbery that occurred today ~ 10am. -2 Suspects -fled west on Topsail Rd on a quad -no injuries -undisclosed weapon used -undisclosed amount of cash taken &gt;&gt;PLS CALL US or @NLCrimeStoppers with any info&lt;&lt;,en,https://twitter.com/RNC_PoliceNL/status/968506484219932672,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2018-01-25T19:42:10Z,2018,"UPDATE -- The found keys were claimed! The owner saw our post and contacted us. Thank you all for the quick shares, helping us make #SocialMedia an excellent tool for Police!",en,https://twitter.com/RNC_PoliceNL/status/956613182847619075,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2019-02-14T13:45:08Z,2019,Our Cst. Tanya Schwartz with Community Services always enjoys delivering the D.A.R.E. program! #community https://t.co/PWUZpigHyW,en,https://twitter.com/RNC_PoliceNL/status/1096042664179449856,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2019-02-10T02:39:50Z,2019,⚠️ TRAVEL ADVISORY⚠️ Driving conditions in Labrador West are hazardous due to white-out conditions. Plows are not operating between Labrador City and Churchill Falls until the weather improves. #nltraffic show stay off the roads unless absolutely necessary.,en,https://twitter.com/RNC_PoliceNL/status/1094425681017090048,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2019-11-27T21:21:17Z,2019,"⚠️ADVISORY⚠️ We are investigating an assault which is reported to have occurred in the area of the Kent's Pond trail early this afternoon. If you have any information which may assist, please contact #YourRNC. Updates will be provided once information becomes available. #nlcrime",en,https://twitter.com/RNC_PoliceNL/status/1199800384728027142,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2019-03-14T17:16:53Z,2019,"During tax season we note increased calls of scammers claiming to be Canada Revenue Agency, with the ability to fake their caller ID. Please keep in mind, CRA will not use an aggressive tone, threaten arrest, or ask for payment by gift card or pre-paid credit card. #ScamAlert",en,https://twitter.com/RNC_PoliceNL/status/1106242810460676096,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2019-11-25T15:42:57Z,2019,Today we attended the launch of the annual Purple Ribbon Campaign to increase awareness about violence against women. #PurpleRibbon #16DaysOfActivism @ Confederation Building https://t.co/fMvqCYpr50,en,https://twitter.com/RNC_PoliceNL/status/1198990464583487488,1,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2020-01-22T23:39:04Z,2020,"Over 100+ wellness checks completed today by front line members! These are calls for service aside from regular day to day calls received for patrol services. Way go to, team! #YourRNC #TogetherWeCan https://t.co/NqCEmH1gep",en,https://twitter.com/RNC_PoliceNL/status/1220128782629134336,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2020-04-26T15:23:56Z,2020,With the warm temperatures today the RNC Mounted Unit would like to remind you that ALL PUBLIC PARKS remain CLOSED. If you head out you may run into Castle &amp; Dobbin patrolling the trails around the city. Please help us #FlattenTheCurve. #Covid19NL #YourRNC #nlwx #nltraffic https://t.co/jaDHVCfshO,en,https://twitter.com/RNC_PoliceNL/status/1254431025431748610,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2020-08-04T16:38:01Z,2020,"Protect your head, it's pretty important! #YourRNC https://t.co/Uc5MEhSQAx",en,https://twitter.com/RNC_PoliceNL/status/1290688456797151232,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2021-05-13T17:57:55Z,2021,"As we continue to recognize the 150 year anniversary of #YourRNC, we are throwing it back to Police Week in 1979, when Newfoundland Constabulary members, Sgt. Bill Robinson (left) and Cst. Jim Forward showcased a 76' Honda 750 motorcycle at the Avalon Mall. #Woolco #TBT #RNC150 https://t.co/V7JlOYpDBw",en,https://twitter.com/RNC_PoliceNL/status/1392901942461046787,0,AL
Royal Newfoundland Constabulary,RNC_PoliceNL,2021-07-14T19:12:40Z,2021,"UPDATE - Wanted person, Peter CAMPBELL, was arrested by RNC Patrol Services this afternoon in the center city. We send our gratitude to the community for any assistance. #YourRNC https://t.co/a22sdaajbI",en,https://twitter.com/RNC_PoliceNL/status/1415388796531662853,0,DK
Royal Newfoundland Constabulary,RNC_PoliceNL,2021-08-17T16:55:25Z,2021,Members of the RNC Patrol Services and Police Dog Service collaborated yesterday evening to arrest a man who was wanted on arrest warrants. Please visit our website for more information. #YourRNC https://t.co/rLxczhzg8N,en,https://twitter.com/RNC_PoliceNL/status/1427675442673299458,0,AL
Saanich Police,SaanichPolice,2010-05-19T21:28:33Z,2010,"May 18, at 6:26 pm, three Saanich Police officers were dispatched to the 3200 block of Seaton to investigate a dispute between neighbours.",en,https://twitter.com/SaanichPolice/status/14317489641,0,DK
Saanich Police,SaanichPolice,2011-07-08T21:57:22Z,2011,Saanich Police warn of deer vs veh strikes. Also investigating cat shooting and geese deaths. Pls rt. http://t.co/gQTfQKl #yyj,en,https://twitter.com/SaanichPolice/status/89453048941916160,0,AL
Saanich Police,SaanichPolice,2011-08-04T18:02:17Z,2011,Remember now that summer is here don't leave kids or animals in your cars for any length of time. Buckle up and drive safe.,en,https://twitter.com/SaanichPolice/status/99178362592952320,0,AL
Saanich Police,SaanichPolice,2012-12-04T17:05:04Z,2012,The white UHaul we were looking for was located last night! Thx for all the retweets!,en,https://twitter.com/SaanichPolice/status/276009233978359809,0,AL
Saanich Police,SaanichPolice,2012-03-21T14:24:05Z,2012,Slippy in Saanich. Watch out for ice. Slow down. #yyj #yyjtraffic @DriveBC,en,https://twitter.com/SaanichPolice/status/182472651917361153,0,AL
Saanich Police,SaanichPolice,2013-02-23T00:36:59Z,2013,Crazy We(s)t Coast weather out there folks. Reminder to drive safe and PLEASE make sure you have a DD,en,https://twitter.com/SaanichPolice/status/305113997991100416,0,DK
Saanich Police,SaanichPolice,2014-01-29T19:02:22Z,2014,Over $19 Million raised to date for @CopsForCancer @TourdeRock. Canadian Cancer Society recognizing C/Cst Mike Chadwick for his assistance,en,https://twitter.com/SaanichPolice/status/428604048246190080,1,AL
Saanich Police,SaanichPolice,2015-11-13T14:33:05Z,2015,"With the sustained rains, please expect standing water on the roadways. Allow extra distance and watch for pedestrians. #yyjtraffic",en,https://twitter.com/SaanichPolice/status/665175561057099776,0,AL
Saanich Police,SaanichPolice,2016-06-16T16:00:54Z,2016,#TBT Our new fleet of #Saanich PD veh's (circa 1970) Check out @saanich Municipal Hall - all of aprx 5 yrs young! https://t.co/HmOogqxpbw,en,https://twitter.com/SaanichPolice/status/743473440061984769,0,AL
Saanich Police,SaanichPolice,2016-02-17T20:46:34Z,2016,#yyj Help @vicpdcanada with rprt of a robbery sus wearing orange full-body construction suit. Rprt any info/tip pls! https://t.co/6zij0ONfxd,en,https://twitter.com/SaanichPolice/status/700058781284077569,0,AL
Saanich Police,SaanichPolice,2017-02-02T23:15:44Z,2017,Check out Greater #yyj Crime Stoppers #Saanich. Stay anonymous &amp; earn up to $2K! https://t.co/k6LBOB1Pit,en,https://twitter.com/SaanichPolice/status/827294465249271808,0,AL
Saanich Police,SaanichPolice,2017-07-05T19:09:01Z,2017,Still busy clearing up n/b Hwy 17 crashes parallel to Elk/Beaver Lake. Suggest Quadra or Royal Oak exits over to n/b W Saan Rd #yyjtraffic https://t.co/bZTYxXweOE,en,https://twitter.com/SaanichPolice/status/882677720110342144,0,AL
Saanich Police,SaanichPolice,2018-04-24T21:24:08Z,2018,"Today we honoured Cst. Robert “Barrie” Kirby who was shot &amp; killed in the line of duty in #Saanich #yyj 58 years ago today. We gathered at Royal Oak Burial Park and paid our respects, to him, for his ultimate sacrifice. #EOW April 24, 1960 https://t.co/wlpIFyYD2r https://t.co/ZSsAAxw0Pt",en,https://twitter.com/SaanichPolice/status/988891365051322368,0,DK
Saanich Police,SaanichPolice,2019-04-03T17:10:36Z,2019,"Of all the partnerships in policing, there is none like the one between the K9 handler &amp; his dog. Cst. Yeo &amp; PSD Koa are just learning this bond, as they hit the street running as our newest K9 team. Congrats! #K9 @SaanichPDK9 https://t.co/gyj8gLGEDZ",en,https://twitter.com/SaanichPolice/status/1113488988419936256,1,DK
Saanich Police,SaanichPolice,2021-08-12T01:58:50Z,2021,"The incident in the 200 blk of Regina Avenue has been successfully resolved. The individual was safely apprehended and taken to hospital. No injuries. Thank you to the Greater Emergency Response Team, along with all of the residents displaced during this disruption. #Saanich",en,https://twitter.com/SaanichPolice/status/1425637876067291137,0,AL
Saint John Police,saintjohnpolice,2013-11-21T11:54:06Z,2013,McLean St. to Rothesay Av. closed to all traffic.,en,https://twitter.com/saintjohnpolice/status/403491509355311104,0,AL
Saint John Police,saintjohnpolice,2014-12-15T13:46:44Z,2014,"Saint John Police Force Media Report for Monday December 15th, 2014. https://t.co/pfmAuEzwLy",en,https://twitter.com/saintjohnpolice/status/544488737741496322,0,AL
Saint John Police,saintjohnpolice,2014-04-24T17:30:24Z,2014,"If you're parking uptown, please make sure your vehicle is not blocking a driveway.",en,https://twitter.com/saintjohnpolice/status/459383875635265536,0,DK
Saint John Police,saintjohnpolice,2015-10-12T11:57:18Z,2015,There is an accident on Samuel Davis Drive between Itty Bitty Way and Sandy Point Road - please avoid the area.,en,https://twitter.com/saintjohnpolice/status/653539938839998464,0,AL
Saint John Police,saintjohnpolice,2016-03-14T18:02:21Z,2016,"'SJPF training is taking place on the streets adjacent to Peel Plaza HQ, there is no urgent situation underway'. https://t.co/yPT9f9U4DZ",en,https://twitter.com/saintjohnpolice/status/709439544626716673,0,AL
